Geneid	/blue/jkim6/share/braskey/data/ref5/HISAT2/Y61.sam
AT5G16520	179
AT5G16530	37
AT5G16540	622
AT5G16550	499.50
AT5G16560	301
AT5G16567	0
AT5G16570	251
AT5G16580	1
AT5G16590	480
AT5G16600	47
AT5G16610	145
AT5G16620	1194.75
AT5G16630	99
AT5G16640	7
AT5G16650	541.50
AT5G16660	2566.00
AT5G16680	153
AT5G16690	28
AT5G16700	0
AT5G16710	4019.00
AT5G16715	603
AT5G16720	38
AT5G16730	289
AT5G16740	0
AT5G16750	72.50
AT5G16760	412
AT5G16770	0
AT5G16780	269.50
AT5G16790	32
AT5G16800	278.50
AT5G16810	344
AT5G16820	97
AT5G16830	309
AT5G16840	693.50
AT5G16850	8
AT5G16860	5
AT5G16870	106
AT5G16880	750
AT5G16890	186.50
AT5G16900	0
AT5G16910	455.50
AT5G16920	0
AT5G16930	79.33
AT5G16940	107.33
AT5G16950	96.25
AT5G16960	0
AT5G16970	1133.67
AT5G16980	22.17
AT5G16990	407
AT5G17000	700
AT5G17010	628.50
AT5G17020	547.50
AT5G17030	37.92
AT5G17040	48.50
AT5G17050	1349.08
AT5G17060	284
AT5G17070	163.67
AT5G17073	0
AT5G17080	0
AT5G17090	0
AT5G17100	0
AT5G17110	0
AT5G17120	0
AT5G17130	0
AT5G17140	0
AT5G17150	8.50
AT5G17160	46.50
AT5G17165	31
AT5G17170	4664.17
AT5G17180	0
AT5G17190	1386.33
AT5G17200	0
AT5G17210	49
AT5G17220	656.50
AT5G17230	3485
AT5G17233	0
AT5G17240	63
AT5G17250	103
AT5G17260	1
AT5G17262	0
AT5G17270	76
AT5G17280	1296.33
AT5G17290	209.33
AT5G17300	229
AT5G17310	909.50
AT5G17320	0
AT5G17330	31
AT5G17340	0
AT5G17350	65
AT5G17360	37
AT5G17370	19
AT5G17380	1090.50
AT5G17390	2
AT5G17400	346
AT5G17410	163
AT5G17420	22
AT5G17430	0
AT5G17440	193.00
AT5G17450	134
AT5G17460	307.50
AT5G17470	0
AT5G17480	0
AT5G17490	137
AT5G17500	0
AT5G17510	194
AT5G17520	801.16
AT5G17523	230.76
AT5G17530	467.23
AT5G17540	21.50
AT5G17550	303.50
AT5G17560	1872
AT5G17570	40
AT5G17580	15
AT5G17590	0
AT5G17600	487.50
AT5G17610	596.83
AT5G17620	171
AT5G17630	1052.33
AT5G17640	360.50
AT5G17650	148.50
AT5G17660	171
AT5G17670	1390
AT5G17680	7
AT5G17690	203.50
AT5G17700	322.50
AT5G17710	2875.75
AT5G17720	0
AT5G17730	0
AT5G17740	0
AT5G17750	0
AT5G17760	453
AT5G17770	2093.00
AT5G17780	182.50
AT5G17790	140
AT5G17795	0
AT5G17800	7
AT5G17810	1
AT5G17820	7
AT5G17830	5.50
AT5G17840	887
AT5G17847	0
AT5G17850	70
AT5G17860	124.50
AT5G17870	9727.00
AT5G17880	187
AT5G17890	303.17
AT5G17900	150
AT5G17910	216.50
AT5G17920	35435.42
AT5G17930	113
AT5G17950	0
AT5G17960	0
AT5G17970	0
AT5G17980	45
AT5G17990	957.50
AT5G18000	2.50
AT5G18005	0
AT5G18010	165.50
AT5G18015	3
AT5G18020	388.50
AT5G18030	518.50
AT5G18037	0
AT5G18040	134.50
AT5G18050	319.50
AT5G18060	352.00
AT5G18065	42
AT5G18070	70
AT5G18080	417.25
AT5G18085	0
AT5G18090	6.50
AT5G18100	714.00
AT5G18110	974.50
AT5G18120	496
AT5G18130	573.50
AT5G18140	550.83
AT5G18150	373.50
AT5G18160	0
AT5G18170	620.50
AT5G18180	7.50
AT5G18190	636
AT5G18200	254.50
AT5G18210	248.67
AT5G18220	3.50
AT5G18230	894.50
AT5G18240	55.50
AT5G18245	59.50
AT5G18250	341.00
AT5G18255	181
AT5G18260	134
AT5G18270	67
AT5G18280	960
AT5G18290	117
AT5G18300	8
AT5G18310	1043
AT5G18320	1
AT5G18330	0
AT5G18340	16
AT5G18350	11
AT5G18360	40.00
AT5G18362	17
AT5G18370	30
AT5G18380	10315.83
AT5G18390	145
AT5G18400	1226.50
AT5G18403	0
AT5G18404	22
AT5G18407	3
AT5G18410	227
AT5G18420	240
AT5G18430	100
AT5G18440	134
AT5G18450	0
AT5G18460	571.83
AT5G18470	635.50
AT5G18475	63.50
AT5G18480	889.50
AT5G18490	648.50
AT5G18500	542.33
AT5G18510	0
AT5G18520	1547.50
AT5G18525	199.25
AT5G18540	194
AT5G18550	381.50
AT5G18560	0
AT5G18570	423
AT5G18580	596.50
AT5G18590	223
AT5G18600	1532.50
AT5G18610	268.50
AT5G18620	153.50
AT5G18630	427
AT5G18636	0.50
AT5G18640	338.00
AT5G18650	1333.50
AT5G18660	1207.50
AT5G18661	5
AT5G18670	1238.50
AT5G18680	1347.50
AT5G18690	91
AT5G18700	95
AT5G18710	2
AT5G18720	0
AT5G18730	13
AT5G18740	0
AT5G18748	1
AT5G18750	60
AT5G18755	0
AT5G18760	292.17
AT5G18770	55
AT5G18780	52
AT5G18790	167
AT5G18800	1390.50
AT5G18810	44
AT5G18820	27
AT5G18830	195
AT5G18840	8.50
AT5G18850	455
AT5G18860	84
AT5G18870	0
AT5G18880	0
AT5G18890	0
AT5G18900	527.50
AT5G18910	0
AT5G18920	85
AT5G18930	60
AT5G18940	373
AT5G18950	56
AT5G18960	181.50
AT5G18970	166.50
AT5G18980	77.50
AT5G18990	0
AT5G19000	728.50
AT5G19010	430
AT5G19020	33
AT5G19025	70
AT5G19030	322
AT5G19040	11
AT5G19050	465.12
AT5G19060	34
AT5G19070	261.50
AT5G19080	144
AT5G19090	885
AT5G19095	0
AT5G19100	14.50
AT5G19110	31
AT5G19120	2725.50
AT5G19130	355
AT5G19140	17796.17
AT5G19150	1563.50
AT5G19151	74
AT5G19160	60
AT5G19170	95
AT5G19172	0
AT5G19175	0
AT5G19180	589.33
AT5G19190	830.33
AT5G19200	123
AT5G19210	137
AT5G19220	2169.25
AT5G19221	1162.75
AT5G19230	472.75
AT5G19240	6408.67
AT5G19250	6211.00
AT5G19257	0
AT5G19260	119
AT5G19270	0
AT5G19280	275
AT5G19290	1575
AT5G19300	73.50
AT5G19310	39
AT5G19315	0
AT5G19320	142
AT5G19330	757.50
AT5G19340	132
AT5G19350	806.50
AT5G19360	0
AT5G19370	2255.00
AT5G19380	325.50
AT5G19390	388
AT5G19400	738.50
AT5G19410	1
AT5G19420	76
AT5G19430	401.50
AT5G19440	957.50
AT5G19450	484.83
AT5G19460	262
AT5G19470	0
AT5G19473	0
AT5G19480	167.50
AT5G19485	441
AT5G19490	3
AT5G19500	1818.92
AT5G19510	7004.25
AT5G19520	0
AT5G19530	270.50
AT5G19540	2585
AT5G19550	1368.50
AT5G19560	0
AT5G19570	220
AT5G19580	57
AT5G19590	3418.33
AT5G19600	0.25
AT5G19610	0
AT5G19620	429.50
AT5G19630	373
AT5G19640	0
AT5G19650	26
AT5G19660	274
AT5G19670	51
AT5G19680	220
AT5G19690	1730.33
AT5G19700	0
AT5G19710	0
AT5G19720	2
AT5G19729	0.50
AT5G19730	181
AT5G19740	33
AT5G19750	810.50
AT5G19760	6811.33
AT5G19770	2460
AT5G19780	3257.58
AT5G19790	28
AT5G19800	0
AT5G19810	25
AT5G19820	1588.50
AT5G19830	41.50
AT5G19840	67.83
AT5G19850	515.33
AT5G19855	3289.00
AT5G19860	1797.50
AT5G19870	13
AT5G19875	203
AT5G19880	23
AT5G19890	0
AT5G19900	231
AT5G19910	173.50
AT5G19920	45
AT5G19930	319
AT5G19940	8671.25
AT5G19950	280.75
AT5G19960	215.50
AT5G19970	33
AT5G19980	927
AT5G19990	804.67
AT5G20000	445.33
AT5G20010	6402.46
AT5G20020	2862.79
AT5G20030	19
AT5G20040	441.50
AT5G20045	0
AT5G20050	505.17
AT5G20060	888
AT5G20070	933.00
AT5G20080	1191.50
AT5G20090	2055.75
AT5G20100	1
AT5G20110	149
AT5G20120	480.67
AT5G20130	1191.50
AT5G20140	751.50
AT5G20150	195.50
AT5G20160	1246
AT5G20165	743.00
AT5G20170	116
AT5G20180	584
AT5G20181	0
AT5G20190	3268.58
AT5G20200	320.50
AT5G20220	216.33
AT5G20225	77.33
AT5G20230	4515.50
AT5G20240	7
AT5G20250	1340.50
AT5G20260	0
AT5G20270	1179.50
AT5G20280	1502.25
AT5G20290	10860.92
AT5G20300	307
AT5G20310	0
AT5G20320	134
AT5G20330	0
AT5G20340	0
AT5G20350	1422.50
AT5G20360	105
AT5G20370	0
AT5G20380	740
AT5G20390	0.67
AT5G20400	257.50
AT5G20410	169
AT5G20420	1
AT5G20430	1
AT5G20440	0
AT5G20447	0
AT5G20450	50
AT5G20460	0.50
AT5G20470	1
AT5G20480	59
AT5G20490	410.50
AT5G20500	1696.75
AT5G20510	122
AT5G20520	579
AT5G20540	183.25
AT5G20550	6
AT5G20560	0
AT5G20570	1432.00
AT5G20580	269.50
AT5G20590	340.50
AT5G20600	235.50
AT5G20610	115.50
AT5G20620	822.17
AT5G20630	27807.04
AT5G20635	125.50
AT5G20640	66
AT5G20650	2705
AT5G20660	382
AT5G20670	271
AT5G20680	184
AT5G20690	0
AT5G20700	14433.08
AT5G20710	3
AT5G20720	8029.17
AT5G20730	445.00
AT5G20736	0
AT5G20740	278.50
AT5G20790	86
AT5G20810	12
AT5G20820	86.50
AT5G20830	545.50
AT5G20840	316.50
AT5G20850	30
AT5G20852	0
AT5G20854	0
AT5G20856	0
AT5G20858	0
AT5G20860	11.33
AT5G20870	14
AT5G20885	371.33
AT5G20890	1060
AT5G20900	1855.50
AT5G20910	346.50
AT5G20920	1445.17
AT5G20930	78
AT5G20935	598.50
AT5G20940	92.50
AT5G20950	2547
AT5G20960	173
AT5G20970	40.50
AT5G20980	148.50
AT5G20990	603
AT5G21005	0
AT5G21010	261
AT5G21020	11915.17
AT5G21030	0
AT5G21040	326
AT5G21050	12.50
AT5G21060	516.50
AT5G21070	430.50
AT5G21080	0
AT5G21090	7786.83
AT5G21100	1141
AT5G21105	1090
AT5G21110	0
AT5G21120	0
AT5G21125	0
AT5G21130	0
AT5G21140	41
AT5G21150	0
AT5G21160	644
AT5G21170	1102
AT5G21222	305
AT5G21274	1484
AT5G21280	34
AT5G21326	737.33
AT5G21378	0
AT5G21430	2612.33
AT5G21482	425.50
AT5G21900	68
AT5G21910	896.50
AT5G21920	2843.50
AT5G21930	1235
AT5G21940	7754
AT5G21950	26
AT5G21960	6
AT5G21970	64
AT5G21990	500.50
AT5G22000	1867.00
AT5G22010	147
AT5G22020	528.50
AT5G22030	129.50
AT5G22040	125
AT5G22050	223.50
AT5G22060	1089.50
AT5G22070	914.50
AT5G22080	505
AT5G22090	1704
AT5G22100	248.50
AT5G22110	26
AT5G22120	332
AT5G22130	148
AT5G22140	13
AT5G22150	1
AT5G22160	0
AT5G22170	0
AT5G22180	0
AT5G22190	0
AT5G22200	6
AT5G22210	493.50
AT5G22220	63
AT5G22240	4
AT5G22250	421
AT5G22260	0
AT5G22270	798.50
AT5G22280	485.33
AT5G22290	80
AT5G22300	247
AT5G22310	122.50
AT5G22315	0
AT5G22320	61
AT5G22330	307.50
AT5G22340	1420.00
AT5G22350	524
AT5G22355	0
AT5G22360	771.50
AT5G22370	201
AT5G22380	325.50
AT5G22390	405
AT5G22400	250
AT5G22410	0
AT5G22420	0
AT5G22430	8
AT5G22440	1176.00
AT5G22450	272
AT5G22460	206.50
AT5G22470	0
AT5G22480	164
AT5G22490	4
AT5G22500	171.33
AT5G22510	655
AT5G22520	88
AT5G22530	15
AT5G22540	20
AT5G22545	31
AT5G22550	3
AT5G22555	4
AT5G22560	8
AT5G22570	199.50
AT5G22580	4002.67
AT5G22590	0
AT5G22600	0
AT5G22608	62.50
AT5G22610	1
AT5G22620	428.00
AT5G22630	762.50
AT5G22640	979
AT5G22650	1918.00
AT5G22660	0
AT5G22670	0.17
AT5G22680	0
AT5G22690	102
AT5G22700	49.50
AT5G22720	59
AT5G22730	126
AT5G22740	817.50
AT5G22750	28
AT5G22760	154
AT5G22770	704.42
AT5G22780	850.67
AT5G22788	22
AT5G22790	189
AT5G22791	4
AT5G22794	7
AT5G22800	692.50
AT5G22810	6
AT5G22820	55
AT5G22830	1059.50
AT5G22840	261
AT5G22850	389
AT5G22860	89
AT5G22870	13
AT5G22875	352
AT5G22880	1405.50
AT5G22890	0
AT5G22900	0
AT5G22910	0
AT5G22920	544.50
AT5G22930	27
AT5G22940	215
AT5G22950	237
AT5G22960	0
AT5G22970	0
AT5G22980	0
AT5G22990	0
AT5G23000	0
AT5G23010	2892.17
AT5G23020	272
AT5G23027	0
AT5G23030	0
AT5G23035	0
AT5G23040	4129.50
AT5G23050	408
AT5G23060	11813.00
AT5G23065	4
AT5G23070	318.50
AT5G23080	160.50
AT5G23090	96
AT5G23100	221
AT5G23110	145.33
AT5G23120	7499.67
AT5G23130	71
AT5G23140	1284.50
AT5G23150	298.50
AT5G23155	4
AT5G23160	16
AT5G23170	11
AT5G23180	0
AT5G23190	6.33
AT5G23200	127.50
AT5G23210	887.50
AT5G23212	0
AT5G23220	0
AT5G23230	68
AT5G23240	1582
AT5G23250	677.50
AT5G23260	0
AT5G23270	12
AT5G23280	1850.67
AT5G23290	570.50
AT5G23300	195.50
AT5G23310	664
AT5G23320	12
AT5G23330	146.50
AT5G23340	193.50
AT5G23350	40
AT5G23360	61
AT5G23370	13
AT5G23380	129.50
AT5G23390	323.50
AT5G23395	287.50
AT5G23400	57.33
AT5G23405	146
AT5G23410	161.08
AT5G23411	46.08
AT5G23420	166.33
AT5G23430	128
AT5G23440	1098.00
AT5G23450	655
AT5G23460	313.50
AT5G23470	0
AT5G23480	5
AT5G23490	159
AT5G23510	342
AT5G23520	182.50
AT5G23530	234.50
AT5G23535	416.50
AT5G23540	1161
AT5G23550	163
AT5G23570	121.50
AT5G23575	784.50
AT5G23580	198
AT5G23590	356.50
AT5G23600	12
AT5G23610	321.50
AT5G23630	493.50
AT5G23640	0
AT5G23650	0
AT5G23660	1063
AT5G23665	0
AT5G23670	659.83
AT5G23680	170
AT5G23690	71
AT5G23700	0
AT5G23710	287
AT5G23720	70
AT5G23730	566.50
AT5G23740	2980.50
AT5G23750	216.50
AT5G23760	667.50
AT5G23770	12
AT5G23780	6
AT5G23790	0
AT5G23800	13
AT5G23810	49
AT5G23820	3095.50
AT5G23830	7
AT5G23840	0.50
AT5G23850	246
AT5G23860	625
AT5G23870	345.50
AT5G23880	214
AT5G23890	379.50
AT5G23900	2604.33
AT5G23903	0
AT5G23908	0
AT5G23910	45.50
AT5G23920	2013
AT5G23930	22
AT5G23940	1413.50
AT5G23950	7
AT5G23960	0
AT5G23970	0
AT5G23980	16
AT5G23989	0
AT5G23990	0
AT5G24000	204
AT5G24010	89
AT5G24020	780
AT5G24030	218
AT5G24040	0
AT5G24050	0
AT5G24060	609
AT5G24070	0
AT5G24080	0
AT5G24090	26
AT5G24100	0
AT5G24105	263
AT5G24110	37
AT5G24120	238
AT5G24130	0
AT5G24140	0
AT5G24150	1290
AT5G24155	103
AT5G24160	890
AT5G24165	4258.17
AT5G24170	278.50
AT5G24180	0
AT5G24190	0
AT5G24200	309.50
AT5G24205	0.50
AT5G24206	7.50
AT5G24210	1786.67
AT5G24220	0.50
AT5G24230	29
AT5G24240	20
AT5G24250	0
AT5G24260	276
AT5G24270	44
AT5G24280	13.50
AT5G24290	18
AT5G24300	1543
AT5G24310	36
AT5G24313	0
AT5G24314	2721.42
AT5G24316	59
AT5G24318	41
AT5G24320	245.50
AT5G24330	18
AT5G24340	141
AT5G24350	166.50
AT5G24352	7
AT5G24355	0
AT5G24360	146
AT5G24370	3
AT5G24380	118
AT5G24390	64
AT5G24400	1111.50
AT5G24410	0
AT5G24420	408
AT5G24430	662
AT5G24440	0
AT5G24450	337.50
AT5G24460	1001.25
AT5G24470	304
AT5G24480	0
AT5G24490	4344.83
AT5G24500	357.83
AT5G24510	14
AT5G24520	728.50
AT5G24530	2216.67
AT5G24540	6
AT5G24550	0
AT5G24560	0
AT5G24570	744.50
AT5G24580	251
AT5G24590	409.50
AT5G24593	0
AT5G24600	6
AT5G24610	1062.50
AT5G24620	661
AT5G24630	29
AT5G24640	13
AT5G24650	933
AT5G24655	95.50
AT5G24660	368
AT5G24670	356
AT5G24680	92.17
AT5G24690	3320.60
AT5G24710	842
AT5G24735	2433.83
AT5G24740	111
AT5G24750	66
AT5G24760	125.50
AT5G24770	809
AT5G24780	1069.50
AT5G24790	0
AT5G24800	121
AT5G24810	658
AT5G24820	0
AT5G24825	0
AT5G24830	82.50
AT5G24840	138.50
AT5G24850	259
AT5G24860	6
AT5G24870	118
AT5G24879	0
AT5G24880	0
AT5G24890	1366.50
AT5G24900	13
AT5G24910	2
AT5G24920	87
AT5G24930	6669
AT5G24940	0
AT5G24950	0
AT5G24960	0
AT5G24970	77
AT5G24980	452.50
AT5G24990	77.75
AT5G25000	0
AT5G25010	37.25
AT5G25020	11.50
AT5G25030	0
AT5G25040	344
AT5G25050	198
AT5G25060	322
AT5G25070	99
AT5G25080	298
AT5G25090	259.50
AT5G25100	2283.50
AT5G25102	0
AT5G25110	2
AT5G25120	296
AT5G25130	127.50
AT5G25140	242.50
AT5G25150	189.50
AT5G25160	16
AT5G25170	338.50
AT5G25180	0.50
AT5G25190	205.50
AT5G25200	0
AT5G25210	212
AT5G25220	978
AT5G25230	2
AT5G25240	150.50
AT5G25250	779.75
AT5G25260	150
AT5G25265	2243.50
AT5G25270	944.50
AT5G25280	3617.50
AT5G25290	0
AT5G25300	0
AT5G25310	0
AT5G25320	0
AT5G25330	0
AT5G25340	125.50
AT5G25350	2398.50
AT5G25360	648.50
AT5G25370	4
AT5G25380	0
AT5G25390	12
AT5G25400	0
AT5G25410	0
AT5G25415	0
AT5G25420	0
AT5G25422	0
AT5G25425	0
AT5G25430	0
AT5G25440	592.33
AT5G25450	22
AT5G25460	8116.17
AT5G25470	52.50
AT5G25475	128
AT5G25480	65
AT5G25490	73
AT5G25500	16.50
AT5G25510	530
AT5G25520	249
AT5G25530	1
AT5G25540	595
AT5G25550	0
AT5G25560	359.50
AT5G25570	90
AT5G25580	33.50
AT5G25585	0
AT5G25590	114.50
AT5G25600	0
AT5G25610	19618.33
AT5G25620	2365
AT5G25625	0
AT5G25630	669.50
AT5G25640	17
AT5G25750	5
AT5G25752	594.00
AT5G25754	768.50
AT5G25757	814.92
AT5G25760	1004.50
AT5G25770	109
AT5G25780	245.50
AT5G25790	14
AT5G25800	80
AT5G25810	31
AT5G25820	71
AT5G25830	33
AT5G25840	470
AT5G25850	0
AT5G25860	0
AT5G25870	0
AT5G25880	67
AT5G25890	157.50
AT5G25900	310.50
AT5G25910	27
AT5G25920	1
AT5G25930	178
AT5G25940	921.50
AT5G25950	0
AT5G25960	0
AT5G25970	15
AT5G25980	18004.75
AT5G25990	34
AT5G26000	33186.75
AT5G26010	4
AT5G26030	1341.50
AT5G26038	88.50
AT5G26040	204
AT5G26050	0
AT5G26060	0
AT5G26070	0
AT5G26080	0
AT5G26090	0
AT5G26100	0
AT5G26110	187.00
AT5G26114	0
AT5G26120	0
AT5G26130	0
AT5G26140	0
AT5G26146	0
AT5G26147	0
AT5G26150	0
AT5G26160	28
AT5G26170	60
AT5G26180	193
AT5G26190	0
AT5G26200	83.50
AT5G26210	1164.50
AT5G26220	52
AT5G26230	225
AT5G26240	334
AT5G26250	0
AT5G26260	58
AT5G26262	0
AT5G26270	25
AT5G26280	76
AT5G26290	0
AT5G26300	0
AT5G26310	0
AT5G26320	0
AT5G26330	77
AT5G26340	1307.50
AT5G26360	918.50
AT5G26570	1345.50
AT5G26580	0
AT5G26594	0
AT5G26600	574
AT5G26610	179
AT5G26617	0
AT5G26620	11
AT5G26622	295
AT5G26630	14
AT5G26640	0
AT5G26650	0
AT5G26660	23
AT5G26667	2457.50
AT5G26670	110
AT5G26673	0
AT5G26680	78
AT5G26690	142.50
AT5G26692	0
AT5G26700	18
AT5G26710	420
AT5G26717	0
AT5G26720	114
AT5G26730	0
AT5G26731	82.50
AT5G26740	481.50
AT5G26742	6816.67
AT5G26749	45
AT5G26751	754.83
AT5G26760	148.33
AT5G26770	92
AT5G26780	330
AT5G26790	71
AT5G26800	434.50
AT5G26805	0
AT5G26810	0
AT5G26820	1599
AT5G26830	600.50
AT5G26840	0
AT5G26848	0
AT5G26850	291
AT5G26860	142
AT5G26880	2063.00
AT5G26890	0
AT5G26900	0
AT5G26910	126.67
AT5G26912	0
AT5G26920	746
AT5G26930	1
AT5G26940	353
AT5G26950	0
AT5G26960	471
AT5G26970	1
AT5G26980	82
AT5G26990	276
AT5G27000	25
AT5G27010	0
AT5G27020	4.50
AT5G27030	160.50
AT5G27050	0
AT5G27060	44
AT5G27070	0
AT5G27080	0
AT5G27090	0
AT5G27100	16
AT5G27110	15
AT5G27120	240.50
AT5G27130	0
AT5G27140	0
AT5G27150	1839.50
AT5G27170	0
AT5G27200	0
AT5G27210	67
AT5G27220	5
AT5G27230	4
AT5G27238	0
AT5G27240	43.50
AT5G27247	1.50
AT5G27260	0
AT5G27270	67
AT5G27280	1397
AT5G27290	784.17
AT5G27300	90
AT5G27310	0
AT5G27320	436
AT5G27330	65
AT5G27340	0
AT5G27350	1714.17
AT5G27360	139
AT5G27370	0
AT5G27380	1321.50
AT5G27390	1177
AT5G27395	138
AT5G27400	165.08
AT5G27410	290.58
AT5G27420	714.50
AT5G27430	726
AT5G27440	66
AT5G27450	339.50
AT5G27460	54.50
AT5G27470	718
AT5G27490	111
AT5G27495	0
AT5G27510	0
AT5G27520	367.50
AT5G27530	0
AT5G27540	471
AT5G27550	55
AT5G27560	1002
AT5G27570	0
AT5G27580	2
AT5G27600	184
AT5G27606	0
AT5G27610	27.50
AT5G27620	104
AT5G27630	41.50
AT5G27640	847
AT5G27650	195
AT5G27660	280.25
AT5G27670	1537.17
AT5G27680	32
AT5G27690	61
AT5G27700	4016.17
AT5G27710	278
AT5G27715	0
AT5G27720	1024.75
AT5G27730	310.00
AT5G27740	209.50
AT5G27750	25
AT5G27760	1953.50
AT5G27770	2686.17
AT5G27780	2
AT5G27790	0
AT5G27800	0
AT5G27807	0
AT5G27810	0
AT5G27820	240.50
AT5G27830	641
AT5G27840	793.50
AT5G27850	3688
AT5G27860	777.83
AT5G27870	0
AT5G27880	0
AT5G27889	5
AT5G27890	13
AT5G27910	7
AT5G27920	204
AT5G27930	454
AT5G27940	0
AT5G27944	0
AT5G27945	0
AT5G27950	214
AT5G27960	0
AT5G27967	0
AT5G27970	283
AT5G27980	2
AT5G27990	637.50
AT5G28000	0
AT5G28010	72
AT5G28020	703.50
AT5G28030	68
AT5G28040	483.50
AT5G28050	2534.00
AT5G28052	0
AT5G28060	3465.83
AT5G28070	0
AT5G28080	0
AT5G28090	0
AT5G28150	251
AT5G28160	0
AT5G28180	0
AT5G28190	0
AT5G28210	1
AT5G28220	132
AT5G28235	0
AT5G28237	43
AT5G28262	12
AT5G28288	0
AT5G28290	97
AT5G28295	0
AT5G28300	230.50
AT5G28310	6
AT5G28320	23
AT5G28340	25.25
AT5G28350	356.50
AT5G28370	73.50
AT5G28380	9.50
AT5G28390	14.83
AT5G28400	26
AT5G28410	0
AT5G28420	3
AT5G28442	73.50
AT5G28450	13.33
AT5G28460	86.00
AT5G28463	0
AT5G28465	0
AT5G28470	0
AT5G28490	236.50
AT5G28491	0
AT5G28500	4403
AT5G28510	0
AT5G28520	0
AT5G28530	65
AT5G28540	1539
AT5G28550	0
AT5G28560	0
AT5G28590	0
AT5G28610	3
AT5G28615	0
AT5G28620	0
AT5G28630	192
AT5G28640	176
AT5G28642	0
AT5G28646	1
AT5G28650	3
AT5G28660	0
AT5G28680	0
AT5G28690	0
AT5G28720	0
AT5G28730	0
AT5G28740	281.50
AT5G28750	2871
AT5G28770	220
AT5G28780	0
AT5G28781	0
AT5G28800	0
AT5G28810	0
AT5G28820	0
AT5G28821	0
AT5G28823	0
AT5G28824	0
AT5G28830	376
AT5G28840	4559.83
AT5G28850	268.50
AT5G28885	0
AT5G28900	304.75
AT5G28910	4
AT5G28919	431.17
AT5G28920	294.67
AT5G28931	0
AT5G28950	0
AT5G28960	0
AT5G29000	146
AT5G29044	0
AT5G29050	0
AT5G29054	0
AT5G29070	0
AT5G29210	0
AT5G29231	0
AT5G29560	0
AT5G29613	0
AT5G29624	0
AT5G29807	0
AT5G30341	0
AT5G30490	307
AT5G30495	132
AT5G30500	0
AT5G30510	10547.17
AT5G30520	0
AT5G31412	0
AT5G32017	0
AT5G32440	1974
AT5G32450	833
AT5G32460	0
AT5G32470	329
AT5G32590	0
AT5G32597	0
AT5G32613	0
AT5G32619	0
AT5G33210	0
AT5G33280	521
AT5G33290	558
AT5G33300	20
AT5G33320	2163
AT5G33330	14
AT5G33340	0
AT5G33355	0
AT5G33370	457.50
AT5G33390	0
AT5G33393	0
AT5G33399	1
AT5G33406	0
AT5G33421	0
AT5G33439	0
AT5G33806	0
AT5G33898	0
AT5G34581	0
AT5G34780	1
AT5G34828	0
AT5G34829	0
AT5G34830	1
AT5G34850	2368.50
AT5G34869	0
AT5G34870	0
AT5G34871	0
AT5G34881	0
AT5G34882	0
AT5G34883	0
AT5G34885	0
AT5G34887	0
AT5G34905	0
AT5G34908	0
AT5G34930	121
AT5G34940	66
AT5G35050	0
AT5G35066	0
AT5G35069	0
AT5G35080	210
AT5G35090	0
AT5G35100	1719
AT5G35110	0
AT5G35120	1
AT5G35160	1157.50
AT5G35170	3114.50
AT5G35180	518.50
AT5G35190	0.33
AT5G35195	0
AT5G35200	578.33
AT5G35210	451.75
AT5G35220	976.75
AT5G35230	0
AT5G35290	0
AT5G35300	0
AT5G35320	133
AT5G35330	372.50
AT5G35338	0
AT5G35360	2891.33
AT5G35370	178.83
AT5G35375	1
AT5G35380	0
AT5G35390	0
AT5G35400	34
AT5G35405	0
AT5G35407	2
AT5G35410	75
AT5G35430	279
AT5G35450	83
AT5G35460	576.00
AT5G35470	0
AT5G35475	0
AT5G35480	859
AT5G35490	338.17
AT5G35510	0
AT5G35520	102
AT5G35525	131
AT5G35526	0
AT5G35530	2150.33
AT5G35540	0
AT5G35550	0
AT5G35560	362.50
AT5G35570	248
AT5G35580	8
AT5G35590	912.50
AT5G35600	0
AT5G35603	0
AT5G35604	0
AT5G35605	0
AT5G35610	0
AT5G35620	1102.50
AT5G35630	30549.42
AT5G35631	0
AT5G35640	2
AT5G35660	0
AT5G35670	54.83
AT5G35680	1163.83
AT5G35688	0
AT5G35690	282.75
AT5G35695	0
AT5G35698	0
AT5G35700	176.50
AT5G35715	0
AT5G35730	532
AT5G35732	124
AT5G35735	3323.50
AT5G35737	0
AT5G35740	360.50
AT5G35750	88.50
AT5G35753	48
AT5G35760	1
AT5G35770	0
AT5G35790	895.50
AT5G35810	0
AT5G35830	0
AT5G35840	169
AT5G35870	2
AT5G35890	0
AT5G35900	0
AT5G35910	244.50
AT5G35917	0
AT5G35920	11
AT5G35926	58
AT5G35930	73
AT5G35940	3
AT5G35945	0
AT5G35950	0
AT5G35960	4
AT5G35970	1612.50
AT5G35980	716.75
AT5G35995	102
AT5G36000	14.83
AT5G36001	12.33
AT5G36002	7.83
AT5G36080	0
AT5G36100	2
AT5G36110	3
AT5G36120	751.50
AT5G36130	0
AT5G36140	0
AT5G36150	0
AT5G36160	1372.17
AT5G36170	891
AT5G36180	0
AT5G36190	0
AT5G36200	0.67
AT5G36210	712
AT5G36220	678
AT5G36228	0
AT5G36230	2737.50
AT5G36240	0
AT5G36250	814.50
AT5G36260	4
AT5G36280	0
AT5G36290	2168
AT5G36300	0
AT5G36310	0
AT5G36320	0
AT5G36330	0
AT5G36340	0
AT5G36350	0
AT5G36360	0
