Geneid	/blue/jkim6/share/braskey/data/ref5/HISAT2/WT2.sam
AT3G61140	478
AT3G61150	806
AT3G61160	94
AT3G61170	16
AT3G61172	0
AT3G61175	0
AT3G61177	0
AT3G61180	505
AT3G61182	0
AT3G61190	97.50
AT3G61198	19.33
AT3G61200	942.67
AT3G61210	492
AT3G61220	1001.83
AT3G61230	7.50
AT3G61240	1077.50
AT3G61250	27.50
AT3G61260	2630
AT3G61270	1
AT3G61280	667
AT3G61290	0.33
AT3G61300	12
AT3G61310	407.50
AT3G61320	333
AT3G61340	0.67
AT3G61350	86
AT3G61360	55.33
AT3G61370	110.50
AT3G61380	114.50
AT3G61389	0
AT3G61390	2
AT3G61400	0
AT3G61410	4
AT3G61415	178.67
AT3G61420	279
AT3G61430	4467.50
AT3G61440	8278.42
AT3G61450	2
AT3G61460	755
AT3G61470	87985.83
AT3G61480	584.50
AT3G61490	168
AT3G61500	0
AT3G61510	3
AT3G61520	205.67
AT3G61530	309.50
AT3G61540	523.75
AT3G61545	0
AT3G61550	511
AT3G61560	185
AT3G61570	104
AT3G61571	0
AT3G61580	3681.50
AT3G61590	137
AT3G61600	1254.50
AT3G61610	112.50
AT3G61620	217.50
AT3G61630	192
AT3G61640	626
AT3G61650	195
AT3G61660	6
AT3G61670	424
AT3G61678	0
AT3G61680	9
AT3G61690	864.50
AT3G61700	805.00
AT3G61710	363
AT3G61715	0
AT3G61720	0.50
AT3G61723	0
AT3G61730	0
AT3G61740	110.50
AT3G61750	148
AT3G61755	0
AT3G61760	37
AT3G61763	0
AT3G61770	1004.25
AT3G61780	223
AT3G61790	409
AT3G61800	117
AT3G61810	34
AT3G61820	1163.50
AT3G61825	0
AT3G61826	0
AT3G61827	0
AT3G61829	0
AT3G61830	245
AT3G61840	41
AT3G61850	53
AT3G61860	701.50
AT3G61870	4726.00
AT3G61880	83
AT3G61890	112
AT3G61897	0
AT3G61898	35
AT3G61900	14
AT3G61910	3
AT3G61920	65.75
AT3G61930	0
AT3G61940	0
AT3G61947	0
AT3G61950	89
AT3G61960	344.50
AT3G61962	0
AT3G61970	135.75
AT3G61980	239.50
AT3G61990	155.50
AT3G62000	225.50
AT3G62010	806.50
AT3G62020	153.25
AT3G62030	24263.25
AT3G62040	167.33
AT3G62050	22
AT3G62060	208.50
AT3G62070	57.50
AT3G62080	129
AT3G62090	36
AT3G62097	0
AT3G62100	11
AT3G62110	1307.50
AT3G62120	1880.67
AT3G62130	513
AT3G62140	146
AT3G62150	524
AT3G62160	32
AT3G62170	0.50
AT3G62180	0
AT3G62190	477.50
AT3G62200	251
AT3G62210	0
AT3G62220	231
AT3G62230	0
AT3G62240	446
AT3G62245	0
AT3G62250	6595.67
AT3G62260	178.50
AT3G62270	39
AT3G62280	4
AT3G62285	0
AT3G62290	7867.50
AT3G62300	222
AT3G62310	784.50
AT3G62320	2
AT3G62330	237
AT3G62336	0
AT3G62340	0
AT3G62350	0
AT3G62360	1211.50
AT3G62370	719.00
AT3G62380	0
AT3G62390	158
AT3G62400	1347.08
AT3G62410	16487.50
AT3G62420	763.00
AT3G62422	763.00
AT3G62430	12
AT3G62440	0
AT3G62450	411
AT3G62460	164.17
AT3G62470	116.79
AT3G62499	6
AT3G62500	66
AT3G62510	6
AT3G62528	1
AT3G62530	6072.75
AT3G62540	54.96
AT3G62550	1757
AT3G62560	550.50
AT3G62570	36.33
AT3G62580	1296.50
AT3G62590	69.50
AT3G62600	1417.50
AT3G62610	14
AT3G62620	95
AT3G62630	1026.50
AT3G62640	0
AT3G62650	1190
AT3G62660	1538.00
AT3G62670	0.67
AT3G62680	2
AT3G62690	111
AT3G62700	1781.50
AT3G62710	0
AT3G62720	906.50
AT3G62730	0
AT3G62735	0
AT3G62740	69.83
AT3G62750	1318.92
AT3G62760	3
AT3G62770	456.50
AT3G62780	101.50
AT3G62790	918
AT3G62800	137
AT3G62810	761.50
AT3G62820	382
AT3G62830	1121.33
AT3G62840	1682
AT3G62850	0
AT3G62860	78.50
AT3G62870	5138.83
AT3G62880	208
AT3G62890	46
AT3G62900	434
AT3G62907	0
AT3G62910	1060.50
AT3G62920	90.50
AT3G62930	39
AT3G62940	508.83
AT3G62950	80
AT3G62960	18
AT3G62970	208.50
AT3G62980	2353
AT3G62988	0
AT3G62990	0
AT3G63000	684
AT3G63003	0
AT3G63006	0
AT3G63010	114
AT3G63020	0
AT3G63030	248.83
AT3G63040	0
AT3G63050	4
AT3G63052	1
AT3G63060	15
AT3G63070	442
AT3G63080	797
AT3G63088	6
AT3G63090	64
AT3G63095	2
AT3G63110	338
AT3G63120	718.50
AT3G63130	1130.83
AT3G63140	18236.50
AT3G63150	851
AT3G63160	27523.69
AT3G63170	1007.50
AT3G63180	545.50
AT3G63190	3832.50
AT3G63200	1070.50
AT3G63210	337
AT3G63220	178
AT3G63230	0
AT3G63233	0
AT3G63240	207
AT3G63250	528
AT3G63260	1464.17
AT3G63270	309
AT3G63280	43
AT3G63290	82
AT3G63300	181.50
AT3G63310	815
AT3G63320	1
AT3G63340	549
AT3G63350	0
AT3G63360	0
AT3G63370	125.67
AT3G63375	13.17
AT3G63380	183.00
AT3G63390	405
AT3G63400	840.83
AT3G63410	13624.92
AT3G63420	460.50
AT3G63430	54
AT3G63440	207.83
AT3G63445	168.83
AT3G63450	139.50
AT3G63460	2768.00
AT3G63470	22.50
AT3G63480	43.50
AT3G63490	12153.00
AT3G63500	1211.83
AT3G63510	390
AT3G63520	4684.17
AT3G63530	150
AT3G63540	7692.33
AT3G66652	48
AT3G66654	572.50
AT3G66656	0
AT3G66658	594
AT4G00005	0
AT4G00020	172
AT4G00026	456.00
AT4G00030	806.50
AT4G00040	457.50
AT4G00050	778.50
AT4G00060	513
AT4G00070	4
AT4G00080	0
AT4G00085	0
AT4G00090	411
AT4G00100	4017.50
AT4G00110	241.50
AT4G00120	1
AT4G00124	0
AT4G00130	0
AT4G00140	0
AT4G00150	698.50
AT4G00160	0
AT4G00165	1694.50
AT4G00170	357.50
AT4G00180	808.83
AT4G00190	0
AT4G00200	49
AT4G00210	2
AT4G00220	1
AT4G00230	297
AT4G00231	292
AT4G00232	0
AT4G00234	0
AT4G00238	200
AT4G00240	89.50
AT4G00250	0.50
AT4G00260	0
AT4G00270	450.50
AT4G00280	1
AT4G00290	322
AT4G00300	1712.83
AT4G00305	3
AT4G00310	104
AT4G00315	1.50
AT4G00320	0
AT4G00330	1497
AT4G00335	158
AT4G00340	1142.50
AT4G00342	0
AT4G00350	0
AT4G00355	766.50
AT4G00360	9175.17
AT4G00370	3148.67
AT4G00380	68.50
AT4G00390	14
AT4G00400	1481.67
AT4G00416	0
AT4G00420	310.00
AT4G00430	5825
AT4G00440	459
AT4G00450	708
AT4G00460	6
AT4G00467	0
AT4G00480	120
AT4G00490	1454
AT4G00500	213.50
AT4G00520	363.50
AT4G00525	33.17
AT4G00530	45.17
AT4G00540	0
AT4G00550	250
AT4G00560	463
AT4G00570	2150.00
AT4G00580	0
AT4G00585	1612.17
AT4G00590	111
AT4G00600	0
AT4G00610	0
AT4G00620	314
AT4G00630	1396
AT4G00650	112
AT4G00651	0
AT4G00660	692.83
AT4G00670	18.83
AT4G00680	3
AT4G00690	14
AT4G00695	1.25
AT4G00700	208.50
AT4G00710	1185
AT4G00720	1572
AT4G00730	3096.50
AT4G00740	1046
AT4G00750	705.67
AT4G00752	251
AT4G00755	318.50
AT4G00760	160.17
AT4G00770	47.17
AT4G00780	2117
AT4G00800	603.50
AT4G00810	4027
AT4G00820	134
AT4G00830	819.33
AT4G00840	207.50
AT4G00850	78
AT4G00860	1628.25
AT4G00870	25.50
AT4G00872	2
AT4G00880	408.50
AT4G00885	0
AT4G00890	11
AT4G00893	1
AT4G00895	3179
AT4G00900	229
AT4G00905	42
AT4G00910	0
AT4G00920	0.50
AT4G00930	106.50
AT4G00940	37
AT4G00950	309.83
AT4G00955	191.50
AT4G00960	29.83
AT4G00970	955.50
AT4G00975	14
AT4G00980	40
AT4G00985	0
AT4G00990	242
AT4G01000	1130
AT4G01010	241.50
AT4G01020	194.67
AT4G01023	0
AT4G01026	289
AT4G01030	139.50
AT4G01037	530
AT4G01040	430
AT4G01050	10404.50
AT4G01060	41
AT4G01070	2437
AT4G01080	789
AT4G01090	496.50
AT4G01100	2892.17
AT4G01110	34
AT4G01120	298.50
AT4G01130	270
AT4G01140	13
AT4G01150	25619.42
AT4G01160	1
AT4G01170	0
AT4G01180	0
AT4G01190	17.50
AT4G01200	70
AT4G01210	857
AT4G01220	268
AT4G01230	5
AT4G01240	0
AT4G01245	0
AT4G01250	83.50
AT4G01260	0
AT4G01270	19
AT4G01280	198
AT4G01290	1356
AT4G01310	8905.17
AT4G01320	1124.50
AT4G01328	0
AT4G01330	762.50
AT4G01335	8
AT4G01340	0
AT4G01350	5
AT4G01355	0
AT4G01360	40.50
AT4G01370	1354.00
AT4G01380	27.50
AT4G01390	163
AT4G01400	797
AT4G01410	239
AT4G01420	0
AT4G01430	27
AT4G01440	100
AT4G01450	233
AT4G01455	0
AT4G01460	185.50
AT4G01470	0
AT4G01480	691.11
AT4G01500	11
AT4G01510	98
AT4G01516	0
AT4G01520	1.00
AT4G01533	0
AT4G01535	0
AT4G01540	35.00
AT4G01550	148
AT4G01560	422
AT4G01570	173
AT4G01575	40
AT4G01580	93
AT4G01590	709.50
AT4G01593	112
AT4G01595	100
AT4G01600	100
AT4G01610	1725
AT4G01630	2
AT4G01640	0
AT4G01650	300
AT4G01660	462.50
AT4G01670	124
AT4G01671	0
AT4G01680	56
AT4G01690	4133.17
AT4G01700	471.17
AT4G01703	0
AT4G01710	156
AT4G01720	301
AT4G01730	69
AT4G01735	0
AT4G01740	62.50
AT4G01750	252
AT4G01760	0
AT4G01770	1
AT4G01780	0
AT4G01790	97.83
AT4G01800	3075.58
AT4G01810	1086
AT4G01820	3
AT4G01830	1
AT4G01840	184
AT4G01850	3851.75
AT4G01860	346.50
AT4G01865	0
AT4G01870	184
AT4G01880	174
AT4G01883	607
AT4G01890	2
AT4G01895	20
AT4G01897	359.50
AT4G01900	1277.33
AT4G01910	21
AT4G01915	235
AT4G01920	45
AT4G01925	0
AT4G01930	1
AT4G01935	878.83
AT4G01940	1792.33
AT4G01950	1140.50
AT4G01960	325
AT4G01970	4
AT4G01985	1
AT4G01990	61
AT4G01995	541.50
AT4G02000	4
AT4G02005	59.50
AT4G02010	529.33
AT4G02020	446
AT4G02030	375.50
AT4G02040	48
AT4G02050	260.50
AT4G02055	0
AT4G02060	334.50
AT4G02070	136
AT4G02075	121
AT4G02080	1662.50
AT4G02090	5
AT4G02100	216
AT4G02110	101
AT4G02120	871.33
AT4G02130	2548.50
AT4G02140	74.50
AT4G02150	319.50
AT4G02160	0
AT4G02170	6
AT4G02180	2
AT4G02190	0
AT4G02195	104
AT4G02200	293.50
AT4G02210	142.50
AT4G02220	490.50
AT4G02230	1968.67
AT4G02235	0
AT4G02250	0
AT4G02260	1670.00
AT4G02270	0
AT4G02280	22
AT4G02290	554.50
AT4G02300	0
AT4G02310	0
AT4G02320	13
AT4G02325	0
AT4G02330	576.50
AT4G02340	845
AT4G02350	685.50
AT4G02360	23
AT4G02370	1199.50
AT4G02380	2251
AT4G02390	52
AT4G02400	238.50
AT4G02405	438.67
AT4G02410	566.17
AT4G02420	799.67
AT4G02425	118
AT4G02430	197.50
AT4G02440	576.50
AT4G02450	2871.50
AT4G02460	77
AT4G02465	0
AT4G02480	3480.50
AT4G02482	8.50
AT4G02485	101.50
AT4G02489	0
AT4G02500	2057.50
AT4G02510	4994.42
AT4G02520	11205.50
AT4G02530	6160.75
AT4G02540	503
AT4G02541	0
AT4G02550	232
AT4G02555	1
AT4G02560	203
AT4G02570	2246
AT4G02580	2599.92
AT4G02590	651
AT4G02600	702.83
AT4G02610	301.50
AT4G02620	1925
AT4G02630	441
AT4G02640	526.00
AT4G02650	0.50
AT4G02655	0
AT4G02660	36
AT4G02670	4
AT4G02680	1045
AT4G02690	0
AT4G02700	34.00
AT4G02710	65.50
AT4G02715	506
AT4G02720	249
AT4G02725	1207
AT4G02730	94.50
AT4G02733	0
AT4G02740	276.50
AT4G02750	40.50
AT4G02760	105
AT4G02770	34942.33
AT4G02780	7
AT4G02790	1256.50
AT4G02800	119
AT4G02810	1
AT4G02820	167
AT4G02830	0
AT4G02840	549.50
AT4G02850	335.50
AT4G02860	689.50
AT4G02870	0
AT4G02871	5.17
AT4G02880	689.50
AT4G02890	4017.75
AT4G02900	99
AT4G02910	0
AT4G02920	3160
AT4G02930	1555
AT4G02940	995.50
AT4G02950	0
AT4G02970	1743.33
AT4G02980	315.50
AT4G02990	984.50
AT4G03000	395
AT4G03010	76
AT4G03020	1598.50
AT4G03030	1027
AT4G03038	0
AT4G03039	0
AT4G03040	0
AT4G03050	0
AT4G03070	93
AT4G03080	2398
AT4G03090	132
AT4G03100	102
AT4G03110	833
AT4G03113	0
AT4G03115	176
AT4G03120	249.50
AT4G03130	11
AT4G03135	0
AT4G03140	192.50
AT4G03150	389.50
AT4G03153	0
AT4G03156	0
AT4G03160	0
AT4G03165	0
AT4G03170	0
AT4G03175	0
AT4G03180	222.50
AT4G03190	404
AT4G03200	918
AT4G03205	269.50
AT4G03210	3851.50
AT4G03220	1.50
AT4G03230	109
AT4G03240	264.50
AT4G03250	114.50
AT4G03260	2363.50
AT4G03270	74.50
AT4G03280	35098.58
AT4G03285	0
AT4G03290	0
AT4G03292	4
AT4G03295	3
AT4G03298	0
AT4G03320	46
AT4G03330	24.50
AT4G03340	42.50
AT4G03350	0
AT4G03360	0
AT4G03370	0
AT4G03380	2
AT4G03390	722.50
AT4G03400	1112.00
AT4G03405	0
AT4G03410	450.50
AT4G03415	551
AT4G03420	500.50
AT4G03430	891.50
AT4G03435	0
AT4G03438	0
AT4G03440	45
AT4G03443	21.50
AT4G03445	7.50
AT4G03450	334
AT4G03455	0
AT4G03460	0
AT4G03470	0.50
AT4G03480	2
AT4G03490	4
AT4G03500	252.50
AT4G03505	1
AT4G03510	128
AT4G03520	10229.17
AT4G03540	0
AT4G03550	1233
AT4G03560	2344.33
AT4G03565	0
AT4G03566	0
AT4G03570	0
AT4G03580	4
AT4G03590	0
AT4G03600	48
AT4G03610	16
AT4G03620	1
AT4G03630	0
AT4G03635	74
AT4G03723	0
AT4G03728	0
AT4G03740	0
AT4G03811	0
AT4G03820	220
AT4G03827	0
AT4G03830	0
AT4G03930	1
AT4G03935	163
AT4G03940	6
AT4G03945	0
AT4G03950	0
AT4G03960	207
AT4G03965	6
AT4G04020	2946
AT4G04030	0
AT4G04040	1711.00
AT4G04077	0
AT4G04078	0
AT4G04080	0
AT4G04090	0
AT4G04110	0
AT4G04180	64
AT4G04190	58
AT4G04200	306
AT4G04210	1311.50
AT4G04220	138
AT4G04221	35
AT4G04223	354
AT4G04260	0
AT4G04315	0
AT4G04320	621.83
AT4G04330	1361.33
AT4G04340	2294.50
AT4G04350	823.00
AT4G04360	30.50
AT4G04370	105
AT4G04402	0
AT4G04404	0
AT4G04423	2
AT4G04450	29
AT4G04460	78
AT4G04470	396.25
AT4G04480	3
AT4G04490	175
AT4G04500	51
AT4G04510	44
AT4G04540	47.50
AT4G04570	2644.50
AT4G04580	0
AT4G04601	0
AT4G04610	1479.50
AT4G04614	258
AT4G04620	160.25
AT4G04630	63
AT4G04632	0
AT4G04640	27068.42
AT4G04650	0
AT4G04670	146.50
AT4G04680	0
AT4G04690	0
AT4G04695	77.50
AT4G04700	59
AT4G04710	3
AT4G04720	749.50
AT4G04730	0
AT4G04740	327
AT4G04745	30
AT4G04750	440
AT4G04760	18.50
AT4G04770	2341.00
AT4G04775	0
AT4G04780	164
AT4G04790	33
AT4G04800	559
AT4G04810	31.83
AT4G04830	590.17
AT4G04840	2745.50
AT4G04850	1795.50
AT4G04860	267
AT4G04870	279
AT4G04880	264
AT4G04885	536
AT4G04890	1991.67
AT4G04900	12
AT4G04910	1186
AT4G04920	506
AT4G04925	588
AT4G04930	4.50
AT4G04940	190.50
AT4G04950	696
AT4G04953	0
AT4G04955	360
AT4G04957	0
AT4G04960	345.50
AT4G04970	524
AT4G04972	2
AT4G04980	0
AT4G04985	0
AT4G04990	0
AT4G05000	192
AT4G05010	83.50
AT4G05018	0
AT4G05020	257.50
AT4G05030	11
AT4G05040	163
AT4G05048	0
AT4G05050	10918.50
AT4G05060	399.50
AT4G05070	869
AT4G05071	1.50
AT4G05080	0
AT4G05090	549.50
AT4G05091	1
AT4G05095	0
AT4G05100	8
AT4G05105	0
AT4G05110	34
AT4G05120	143
AT4G05130	46
AT4G05136	0
AT4G05140	0.50
AT4G05150	2807
AT4G05160	1006.67
AT4G05170	0
AT4G05180	33253.92
AT4G05190	94.50
AT4G05200	0
AT4G05210	11
AT4G05220	6
AT4G05230	0
AT4G05240	0
AT4G05250	0
AT4G05260	0
AT4G05265	0
AT4G05270	0
AT4G05310	0
AT4G05320	23648.83
AT4G05330	263
AT4G05340	0
AT4G05350	0
AT4G05360	0.50
AT4G05370	1.50
AT4G05380	6.50
AT4G05390	412.50
AT4G05400	315
AT4G05410	239.50
AT4G05420	1035.50
AT4G05430	5
AT4G05440	122
AT4G05450	291.50
AT4G05460	278.50
AT4G05470	4
AT4G05475	2
AT4G05490	0
AT4G05494	0
AT4G05497	4
AT4G05508	0
AT4G05520	105
AT4G05523	0
AT4G05530	945
AT4G05540	4
AT4G05553	0
AT4G05590	214
AT4G05612	0
AT4G05620	0
AT4G05630	0
AT4G05631	16.33
AT4G05632	0
AT4G06479	0
AT4G06490	0
AT4G06526	0
AT4G06534	20
AT4G06536	16
AT4G06583	0
AT4G06598	193.50
AT4G06599	509.50
AT4G06634	215
AT4G06639	0
AT4G06676	143.50
AT4G06688	0
AT4G06701	106
AT4G06740	0
AT4G06744	54
AT4G06746	144.50
AT4G07350	0
AT4G07380	0
AT4G07390	746
AT4G07400	113
AT4G07408	1
AT4G07410	908.50
AT4G07515	0
AT4G07524	0
AT4G07526	0
AT4G07666	0
AT4G07670	0
AT4G07675	0
AT4G07740	0
AT4G07786	0
AT4G07820	5
AT4G07825	523.50
AT4G07868	0
AT4G07932	0
AT4G07940	2
AT4G07950	264.50
AT4G07960	30
AT4G07965	0
AT4G07990	349.50
AT4G08025	0
AT4G08028	0
AT4G08035	315.00
AT4G08039	0
AT4G08040	118
AT4G08073	0
AT4G08097	0
AT4G08116	0
AT4G08140	0
AT4G08150	54
AT4G08151	0
AT4G08160	32
AT4G08170	256.50
AT4G08176	0
AT4G08180	580
AT4G08190	0
AT4G08210	10
AT4G08230	552.25
AT4G08240	210
AT4G08250	9
AT4G08260	0
AT4G08263	0
AT4G08267	0
AT4G08270	0
AT4G08280	804.00
AT4G08290	188
AT4G08300	192
AT4G08310	281.50
AT4G08320	331.50
AT4G08330	206
AT4G08345	0
AT4G08350	1001.00
AT4G08351	0
AT4G08360	1
AT4G08370	0
AT4G08380	0
AT4G08390	1231
AT4G08395	0
AT4G08400	0
AT4G08406	0
AT4G08410	0
AT4G08430	0
AT4G08450	0
AT4G08455	146.50
AT4G08460	950.50
AT4G08470	1565.75
AT4G08480	369.25
AT4G08485	0
AT4G08500	894.50
AT4G08510	223.50
AT4G08520	1126.50
AT4G08530	0
AT4G08540	310
AT4G08550	0
AT4G08555	39
AT4G08560	0
AT4G08570	1
AT4G08580	122
AT4G08590	33.50
AT4G08593	0
AT4G08620	0
AT4G08630	0
AT4G08640	0
AT4G08670	0
AT4G08685	834.33
AT4G08690	226.33
AT4G08691	0
AT4G08700	185
AT4G08730	0
AT4G08740	0
AT4G08760	1
AT4G08770	67
AT4G08780	2
AT4G08790	186
AT4G08800	0
AT4G08810	905.50
AT4G08840	0
AT4G08850	1898
AT4G08867	3
AT4G08868	0
AT4G08869	0
AT4G08870	2308.50
AT4G08874	3
AT4G08875	0
AT4G08876	0
AT4G08878	0
AT4G08895	0
AT4G08900	456
AT4G08910	29
AT4G08920	2760
AT4G08930	515.50
AT4G08940	97
AT4G08949	0
AT4G08950	3315.50
AT4G08960	401
AT4G08967	0
AT4G08980	1131.25
AT4G08990	3
AT4G09000	8145.00
AT4G09010	6199.00
AT4G09012	36
AT4G09020	1717.50
AT4G09030	300
AT4G09040	2032.50
AT4G09060	22
AT4G09070	0
AT4G09080	12
AT4G09090	0
AT4G09100	1
AT4G09110	0
AT4G09120	0
AT4G09130	1
AT4G09140	154.50
AT4G09150	777
AT4G09153	0
AT4G09160	606.33
AT4G09170	8
AT4G09180	420
AT4G09190	0
AT4G09200	211.31
AT4G09210	0
AT4G09220	0
AT4G09250	198.46
AT4G09260	0
AT4G09270	0
AT4G09300	3.20
AT4G09310	205.63
AT4G09320	7032
AT4G09340	241
AT4G09350	638
AT4G09360	0
AT4G09420	83
AT4G09430	18
AT4G09432	26.50
AT4G09440	0
AT4G09450	0
AT4G09460	254.50
AT4G09462	0
AT4G09464	0
AT4G09465	0
AT4G09466	0
AT4G09467	0
AT4G09490	42.50
AT4G09500	131
AT4G09510	434
AT4G09520	278
AT4G09530	0
AT4G09545	0
AT4G09550	303
AT4G09560	156
AT4G09570	551.50
AT4G09580	341.50
AT4G09587	0
AT4G09590	0
AT4G09600	0
AT4G09610	0
AT4G09620	814.50
AT4G09630	341.50
AT4G09640	373
AT4G09647	0
AT4G09649	2.50
AT4G09650	21753.33
AT4G09660	0
AT4G09670	1512
AT4G09680	367.50
AT4G09690	2
AT4G09720	928
AT4G09730	869.50
AT4G09731	1
AT4G09740	0
AT4G09750	200
AT4G09760	853
AT4G09770	26
AT4G09775	0
AT4G09780	6
AT4G09784	0
AT4G09795	0
AT4G09800	3095.50
AT4G09810	247.50
AT4G09820	26
AT4G09830	817.50
AT4G09840	20
AT4G09850	0
AT4G09860	0
AT4G09870	0
AT4G09880	0
AT4G09890	314.50
AT4G09900	476
AT4G09920	22.50
AT4G09930	0
AT4G09940	0
AT4G09950	30.50
AT4G09960	1.50
AT4G09965	1
AT4G09970	227.50
AT4G09980	494.17
AT4G09984	0
AT4G09990	11
AT4G10000	653
AT4G10010	0
AT4G10020	26
AT4G10030	522
AT4G10040	390.50
AT4G10050	329
AT4G10060	1602.50
AT4G10070	333
AT4G10080	1816.50
AT4G10090	82
AT4G10100	406
AT4G10110	272.50
AT4G10112	0
AT4G10115	0
AT4G10120	2377.25
AT4G10130	95
AT4G10140	257.50
AT4G10150	31
AT4G10160	0
AT4G10170	237
AT4G10180	665
AT4G10190	0.33
AT4G10200	0
AT4G10210	0
AT4G10220	0
AT4G10230	0.50
AT4G10240	0.50
AT4G10250	0
AT4G10260	5
AT4G10265	2
AT4G10270	58.50
AT4G10280	83.50
AT4G10290	1
AT4G10300	3496.50
AT4G10310	5
AT4G10320	1519
AT4G10330	257
AT4G10340	109443.16
AT4G10345	0
AT4G10350	0
AT4G10360	605
AT4G10370	0.50
AT4G10380	204.50
AT4G10390	53
AT4G10400	102.83
AT4G10410	1.33
AT4G10420	30.17
AT4G10430	600.00
AT4G10440	0
AT4G10450	957
AT4G10457	0
AT4G10465	0
AT4G10470	202.50
AT4G10480	2448.25
AT4G10490	0
AT4G10500	381
AT4G10507	0
AT4G10510	0
AT4G10520	0
AT4G10530	0
AT4G10540	0
AT4G10550	94
AT4G10560	0
AT4G10570	259.00
AT4G10590	374.00
AT4G10595	0
AT4G10596	0
AT4G10600	32
AT4G10603	0
AT4G10610	1328.50
AT4G10613	0
AT4G10620	243
AT4G10630	38
AT4G10640	4
AT4G10650	28
AT4G10660	0
AT4G10670	0
AT4G10680	0
AT4G10695	0
AT4G10700	0
AT4G10710	895
AT4G10720	22
AT4G10730	528.17
AT4G10740	0
AT4G10750	511.33
AT4G10760	339.83
AT4G10767	0
AT4G10770	1097
AT4G10780	0
AT4G10790	1219
AT4G10800	76
AT4G10810	478.50
AT4G10815	0
AT4G10820	0
AT4G10840	2253
AT4G10845	6
AT4G10850	0
AT4G10860	8
AT4G10870	0
AT4G10880	0
AT4G10890	60
AT4G10895	0
AT4G10910	0.67
AT4G10920	827.50
AT4G10925	180
AT4G10930	193.50
AT4G10940	11
AT4G10950	0
AT4G10955	124
AT4G10960	124
AT4G10970	566.50
AT4G11000	128
AT4G11010	5519.67
AT4G11020	0
AT4G11030	0
AT4G11040	1
AT4G11050	12
AT4G11060	113
AT4G11070	20
AT4G11080	57
AT4G11090	164
AT4G11100	631.50
AT4G11110	558.00
AT4G11120	387
AT4G11130	65
AT4G11140	61
AT4G11150	5670.67
AT4G11160	730
AT4G11170	17
AT4G11175	1364.50
AT4G11177	0
AT4G11180	0
AT4G11190	10
AT4G11210	5
AT4G11211	270
AT4G11213	0
AT4G11216	0
AT4G11220	987.50
AT4G11230	4
AT4G11240	617.50
AT4G11250	0
AT4G11260	2419.50
AT4G11270	606.50
AT4G11280	729.83
AT4G11290	225.50
AT4G11300	274.50
AT4G11310	0
AT4G11320	391
AT4G11330	329.50
AT4G11340	0
AT4G11350	24
AT4G11355	0
AT4G11360	288
AT4G11370	73
AT4G11380	1344.83
AT4G11385	2
AT4G11390	0
AT4G11393	0
AT4G11400	9
AT4G11405	0
AT4G11410	654.50
AT4G11420	1844.75
AT4G11430	0
AT4G11440	135
AT4G11450	131
AT4G11460	139
AT4G11470	6
AT4G11480	2
AT4G11485	0
AT4G11490	0
AT4G11510	0
AT4G11521	145
AT4G11530	84
AT4G11540	0
AT4G11550	6
AT4G11560	429.50
AT4G11570	3037.67
AT4G11580	0
AT4G11590	2.50
AT4G11600	2673.50
AT4G11610	0
AT4G11630	367.75
AT4G11640	59
AT4G11650	25
AT4G11653	0
AT4G11655	15
AT4G11660	243.50
AT4G11670	315.50
AT4G11680	403.17
AT4G11690	9
AT4G11700	3
AT4G11720	1
AT4G11730	0
AT4G11740	614.50
AT4G11745	0
AT4G11750	0
AT4G11760	0
AT4G11770	0
AT4G11780	7
AT4G11790	407
AT4G11800	685
AT4G11810	0
AT4G11820	925.00
AT4G11830	785.98
AT4G11840	374.68
AT4G11845	33
AT4G11850	1042.33
AT4G11860	388
AT4G11870	0
AT4G11876	0
AT4G11880	0
AT4G11890	514
AT4G11900	474
AT4G11910	71
AT4G11911	17.50
AT4G11920	73
AT4G11930	1
AT4G11940	0
AT4G11950	10
AT4G11960	661
AT4G11970	110.50
AT4G11980	429.50
AT4G11985	0
AT4G11990	41
AT4G12000	269
AT4G12005	8
AT4G12010	144
AT4G12020	297.83
AT4G12030	536.00
AT4G12040	1085.83
AT4G12050	6.50
AT4G12060	1965.50
AT4G12065	0
AT4G12070	372
AT4G12080	42
AT4G12090	5
AT4G12100	1
AT4G12110	498
AT4G12115	0
AT4G12120	120.50
AT4G12130	234
AT4G12140	0
AT4G12150	0
AT4G12170	0
AT4G12190	0
AT4G12210	0
AT4G12220	0
AT4G12230	901.50
AT4G12240	38.50
AT4G12250	249.50
AT4G12270	0.50
AT4G12280	1
AT4G12290	1612.50
AT4G12300	404.50
AT4G12310	1102.83
AT4G12320	3446.33
AT4G12330	5
AT4G12334	0
AT4G12340	495
AT4G12350	5
AT4G12360	0
AT4G12370	0.50
AT4G12380	0
AT4G12382	0
AT4G12390	361.67
AT4G12400	40
AT4G12405	0
AT4G12410	25
AT4G12420	3660
AT4G12430	49.33
AT4G12432	49.33
AT4G12440	1
AT4G12450	20
AT4G12460	351
AT4G12470	69.50
AT4G12480	147.50
AT4G12490	179.50
AT4G12500	61
AT4G12510	7.00
AT4G12520	14.00
AT4G12530	0
AT4G12540	18
AT4G12545	6.50
AT4G12550	0
AT4G12560	631.50
AT4G12570	305
AT4G12580	19
AT4G12590	933.50
AT4G12600	1001.83
AT4G12610	337
AT4G12617	0
AT4G12620	53
AT4G12640	358
AT4G12650	2758
AT4G12670	83.50
AT4G12680	73.50
