Geneid	/blue/jkim6/share/braskey/data/ref5/HISAT2/H553.sam
AT5G36400	0
AT5G36410	0
AT5G36420	0
AT5G36430	0
AT5G36440	0
AT5G36450	0
AT5G36460	0
AT5G36470	0
AT5G36480	0
AT5G36490	0
AT5G36500	0
AT5G36520	0
AT5G36540	0
AT5G36550	0
AT5G36657	0
AT5G36658	0
AT5G36659	0
AT5G36661	0
AT5G36662	0
AT5G36670	29.50
AT5G36680	0
AT5G36690	0
AT5G36700	5775.04
AT5G36710	78.50
AT5G36720	0
AT5G36722	0.33
AT5G36730	0
AT5G36738	0
AT5G36739	0
AT5G36740	33.50
AT5G36770	0
AT5G36780	0.50
AT5G36790	5936.39
AT5G36800	81.50
AT5G36805	0
AT5G36810	0
AT5G36820	0
AT5G36870	0
AT5G36880	3438.33
AT5G36890	524
AT5G36900	0
AT5G36910	89
AT5G36920	34
AT5G36925	67.50
AT5G36930	791.50
AT5G36940	375.50
AT5G36950	280
AT5G36960	0
AT5G36970	45
AT5G36980	0
AT5G37000	38
AT5G37010	97
AT5G37020	624.50
AT5G37030	0
AT5G37040	0
AT5G37050	0
AT5G37055	154
AT5G37060	0
AT5G37070	496.50
AT5G37130	744
AT5G37140	0
AT5G37150	0
AT5G37160	2
AT5G37170	0
AT5G37180	25
AT5G37190	277
AT5G37200	0
AT5G37210	0
AT5G37220	0
AT5G37230	0
AT5G37240	4
AT5G37250	0
AT5G37260	1033.42
AT5G37270	0
AT5G37280	0
AT5G37290	177.50
AT5G37300	33
AT5G37310	947.50
AT5G37320	0
AT5G37340	70
AT5G37350	440.50
AT5G37351	0
AT5G37360	2826.92
AT5G37370	629.50
AT5G37380	314.00
AT5G37400	44.50
AT5G37410	55
AT5G37415	0
AT5G37420	2
AT5G37430	0
AT5G37440	59
AT5G37450	4
AT5G37460	0
AT5G37470	0
AT5G37473	0
AT5G37474	0
AT5G37475	640.00
AT5G37478	1
AT5G37480	471.33
AT5G37485	6
AT5G37490	4
AT5G37500	70
AT5G37510	3910.58
AT5G37520	0
AT5G37530	112
AT5G37540	620
AT5G37550	49
AT5G37560	0
AT5G37570	73
AT5G37590	131
AT5G37600	7131.11
AT5G37610	0
AT5G37620	0
AT5G37630	142.67
AT5G37640	0
AT5G37650	0
AT5G37660	76
AT5G37667	0
AT5G37670	27.50
AT5G37680	191
AT5G37690	21
AT5G37710	156
AT5G37720	444.50
AT5G37730	0
AT5G37740	260.50
AT5G37750	11
AT5G37760	2
AT5G37770	1349
AT5G37780	1750.36
AT5G37790	136
AT5G37795	0
AT5G37800	0
AT5G37810	0
AT5G37820	0
AT5G37830	1421.33
AT5G37840	1
AT5G37850	911
AT5G37860	0
AT5G37870	0
AT5G37890	206.50
AT5G37900	0
AT5G37910	0
AT5G37920	0
AT5G37930	300
AT5G37940	0.50
AT5G37950	0
AT5G37960	0
AT5G37970	0
AT5G37980	2
AT5G37990	6
AT5G38000	8
AT5G38005	29
AT5G38010	19
AT5G38020	17
AT5G38030	5.50
AT5G38040	20
AT5G38050	69.50
AT5G38060	90.50
AT5G38070	17
AT5G38080	0
AT5G38090	0
AT5G38100	1
AT5G38110	151.50
AT5G38120	102
AT5G38130	14
AT5G38140	91
AT5G38150	151
AT5G38155	0
AT5G38160	0
AT5G38170	0
AT5G38180	0
AT5G38190	0
AT5G38195	0
AT5G38197	0
AT5G38200	10
AT5G38210	506.58
AT5G38212	512.58
AT5G38220	286
AT5G38240	100
AT5G38250	99.50
AT5G38260	2
AT5G38270	0.50
AT5G38280	15
AT5G38290	440
AT5G38300	75
AT5G38310	17
AT5G38314	0
AT5G38317	0
AT5G38320	4
AT5G38330	0
AT5G38340	51
AT5G38344	6
AT5G38350	35.50
AT5G38360	237.00
AT5G38370	0
AT5G38378	0
AT5G38380	322.50
AT5G38386	4
AT5G38390	0
AT5G38396	2.50
AT5G38400	0
AT5G38410	181599.30
AT5G38420	65696.78
AT5G38430	62700.74
AT5G38435	0
AT5G38440	0
AT5G38450	0
AT5G38460	278
AT5G38470	2605.00
AT5G38480	3353.87
AT5G38490	0.33
AT5G38500	0.25
AT5G38510	1029.86
AT5G38520	1877.17
AT5G38530	1111.50
AT5G38540	0
AT5G38550	3
AT5G38560	851.50
AT5G38565	34
AT5G38570	0.42
AT5G38580	0
AT5G38590	150.00
AT5G38600	358.75
AT5G38610	38
AT5G38620	0.25
AT5G38630	587.33
AT5G38640	545.17
AT5G38650	703.67
AT5G38660	3955.42
AT5G38670	0
AT5G38680	0
AT5G38690	236.67
AT5G38700	4
AT5G38710	104
AT5G38720	206
AT5G38730	57
AT5G38740	1
AT5G38750	3
AT5G38760	0
AT5G38770	4
AT5G38780	30
AT5G38790	0
AT5G38800	2
AT5G38810	0
AT5G38820	0
AT5G38830	1111.50
AT5G38840	370.50
AT5G38850	275.50
AT5G38860	135.50
AT5G38880	461.33
AT5G38890	175.50
AT5G38895	241
AT5G38900	668
AT5G38905	0
AT5G38910	6
AT5G38920	0
AT5G38930	35.75
AT5G38940	111.75
AT5G38950	0
AT5G38960	0
AT5G38970	3
AT5G38980	4208.83
AT5G38990	2403.83
AT5G39000	24.83
AT5G39010	0
AT5G39020	389.50
AT5G39024	0
AT5G39030	587.33
AT5G39040	1272.50
AT5G39050	1299.33
AT5G39080	606.50
AT5G39090	108.50
AT5G39100	39
AT5G39110	11.50
AT5G39120	12.87
AT5G39130	29.53
AT5G39140	0
AT5G39150	4.57
AT5G39160	54.13
AT5G39170	0
AT5G39180	4.57
AT5G39190	78.33
AT5G39200	0
AT5G39210	466.50
AT5G39220	15
AT5G39230	0
AT5G39240	16
AT5G39250	141.50
AT5G39260	6.50
AT5G39270	0
AT5G39280	0
AT5G39290	0
AT5G39300	0
AT5G39310	0
AT5G39320	646
AT5G39330	1
AT5G39340	289.50
AT5G39350	91.50
AT5G39360	329.50
AT5G39365	0
AT5G39370	0
AT5G39380	48
AT5G39390	0
AT5G39400	0.50
AT5G39410	537
AT5G39420	6
AT5G39430	0
AT5G39440	0
AT5G39450	281
AT5G39460	0
AT5G39470	1
AT5G39471	9
AT5G39480	0
AT5G39490	0
AT5G39493	4
AT5G39500	741.50
AT5G39510	1888.58
AT5G39520	92
AT5G39530	1252.25
AT5G39535	0
AT5G39540	0
AT5G39550	108
AT5G39560	0.50
AT5G39570	4992.33
AT5G39580	7
AT5G39581	0
AT5G39590	2048
AT5G39600	350.50
AT5G39610	99
AT5G39620	0
AT5G39630	0
AT5G39635	0
AT5G39640	0
AT5G39645	0
AT5G39650	0
AT5G39660	284.50
AT5G39670	1160
AT5G39680	85.50
AT5G39690	0
AT5G39693	0
AT5G39700	0
AT5G39710	176.50
AT5G39720	20
AT5G39730	763.00
AT5G39740	5394.58
AT5G39750	0
AT5G39760	404.83
AT5G39770	0
AT5G39785	340.50
AT5G39790	279
AT5G39800	85.50
AT5G39810	0
AT5G39820	3
AT5G39830	1281.75
AT5G39840	140
AT5G39850	116
AT5G39860	61.50
AT5G39865	23
AT5G39870	0
AT5G39880	0
AT5G39890	7
AT5G39895	0
AT5G39900	104.00
AT5G39910	0
AT5G39920	0
AT5G39930	0
AT5G39940	213
AT5G39950	1558.00
AT5G39960	143
AT5G39970	13
AT5G39980	178
AT5G39990	516
AT5G40000	9
AT5G40010	130
AT5G40020	29
AT5G40030	5
AT5G40040	1
AT5G40050	0
AT5G40060	445.50
AT5G40070	0
AT5G40080	91.50
AT5G40090	3
AT5G40100	5
AT5G40120	0
AT5G40140	164
AT5G40150	164
AT5G40155	5.50
AT5G40160	587.50
AT5G40170	1524.50
AT5G40180	13
AT5G40190	452.50
AT5G40200	683.50
AT5G40210	24
AT5G40220	0
AT5G40230	57
AT5G40240	390
AT5G40250	387
AT5G40260	0
AT5G40270	142.50
AT5G40275	0
AT5G40280	217.75
AT5G40290	0
AT5G40300	372.50
AT5G40310	3
AT5G40316	0
AT5G40320	1
AT5G40330	172
AT5G40340	488.67
AT5G40348	9.50
AT5G40350	17.50
AT5G40360	0
AT5G40370	4522.75
AT5G40380	542.50
AT5G40382	44
AT5G40384	0
AT5G40390	492.50
AT5G40395	0
AT5G40400	52
AT5G40405	59
AT5G40410	8
AT5G40420	0
AT5G40430	0
AT5G40440	204.50
AT5G40450	1680.83
AT5G40460	74
AT5G40470	145
AT5G40480	567.00
AT5G40490	287.00
AT5G40500	414.33
AT5G40510	3
AT5G40520	235.50
AT5G40530	203.50
AT5G40540	155
AT5G40545	0
AT5G40550	136
AT5G40560	0
AT5G40570	47.50
AT5G40580	1019.50
AT5G40590	0
AT5G40595	0
AT5G40600	95.50
AT5G40610	256.50
AT5G40620	1
AT5G40630	24
AT5G40640	114.50
AT5G40645	0.50
AT5G40650	737.83
AT5G40660	425.33
AT5G40670	1472.50
AT5G40680	0
AT5G40690	197
AT5G40700	34.50
AT5G40710	196
AT5G40720	515.50
AT5G40730	24
AT5G40740	273.33
AT5G40750	0
AT5G40760	1058.50
AT5G40770	1519.83
AT5G40780	2100.50
AT5G40790	0
AT5G40800	22
AT5G40810	2611.83
AT5G40820	40
AT5G40830	598
AT5G40840	56
AT5G40847	0
AT5G40850	2553.68
AT5G40855	0
AT5G40860	0
AT5G40870	426.50
AT5G40880	236
AT5G40890	2304.50
AT5G40900	0.50
AT5G40910	995.67
AT5G40930	509
AT5G40940	0
AT5G40945	2
AT5G40950	8324.42
AT5G40960	29.50
AT5G40970	108.50
AT5G40980	20.50
AT5G40981	0
AT5G40990	10
AT5G41000	151.50
AT5G41010	237
AT5G41020	186.50
AT5G41030	1
AT5G41040	52.83
AT5G41050	356.67
AT5G41060	131
AT5G41070	187
AT5G41071	0.50
AT5G41080	49
AT5G41090	0
AT5G41100	414.50
AT5G41109	11.50
AT5G41110	160
AT5G41120	173
AT5G41130	94
AT5G41140	407
AT5G41150	299.50
AT5G41160	61
AT5G41170	15
AT5G41180	299
AT5G41190	632
AT5G41200	0
AT5G41210	1746.17
AT5G41220	239.42
AT5G41240	168.75
AT5G41250	0
AT5G41260	967.17
AT5G41265	0
AT5G41270	81.50
AT5G41280	16
AT5G41290	0
AT5G41300	1
AT5G41310	1
AT5G41315	37.50
AT5G41320	72.83
AT5G41330	208.33
AT5G41340	419.25
AT5G41350	411.50
AT5G41360	235.05
AT5G41370	675.62
AT5G41380	3
AT5G41390	1
AT5G41400	744.00
AT5G41401	0
AT5G41410	1262.17
AT5G41420	0
AT5G41430	0
AT5G41440	0
AT5G41450	0
AT5G41460	494.50
AT5G41470	9
AT5G41471	0
AT5G41480	221
AT5G41490	0
AT5G41500	0
AT5G41510	0
AT5G41520	2792.00
AT5G41530	0
AT5G41540	0
AT5G41550	45
AT5G41560	199
AT5G41570	0
AT5G41580	213.50
AT5G41590	4
AT5G41600	569
AT5G41605	0
AT5G41610	128
AT5G41612	65
AT5G41614	0
AT5G41620	99
AT5G41630	0
AT5G41640	0
AT5G41650	20
AT5G41660	0
AT5G41663	3
AT5G41670	1021.50
AT5G41675	0
AT5G41680	373.83
AT5G41685	388.83
AT5G41690	60
AT5G41700	6517.17
AT5G41720	0
AT5G41730	15
AT5G41740	1447.50
AT5G41750	1390.67
AT5G41760	346.50
AT5G41761	102
AT5G41765	2
AT5G41770	952
AT5G41774	0
AT5G41780	1
AT5G41790	1574.50
AT5G41800	160.50
AT5G41810	408
AT5G41820	12
AT5G41830	9
AT5G41840	1
AT5G41850	105.83
AT5G41860	98.17
AT5G41870	308.50
AT5G41880	185.50
AT5G41890	6
AT5G41900	305
AT5G41905	0
AT5G41908	0
AT5G41910	83
AT5G41920	280.75
AT5G41940	778
AT5G41950	1466.58
AT5G41960	379.33
AT5G41970	629.50
AT5G41980	52.00
AT5G41990	456.17
AT5G41992	456.17
AT5G42000	393
AT5G42010	122.33
AT5G42020	10706.33
AT5G42030	1781.50
AT5G42040	33
AT5G42050	12677.92
AT5G42053	0
AT5G42060	90
AT5G42070	692.50
AT5G42080	4877.43
AT5G42090	1579.67
AT5G42092	667.17
AT5G42100	1899.50
AT5G42110	204
AT5G42120	4.50
AT5G42130	683
AT5G42140	498.50
AT5G42146	62.50
AT5G42150	536
AT5G42170	0
AT5G42180	1
AT5G42190	1531.50
AT5G42200	29.50
AT5G42203	0
AT5G42210	32
AT5G42220	1098.00
AT5G42223	0
AT5G42230	5.08
AT5G42232	0
AT5G42235	1
AT5G42240	660.67
AT5G42242	0.67
AT5G42250	361.00
AT5G42260	0
AT5G42270	12460.58
AT5G42280	91
AT5G42290	0
AT5G42300	4423.67
AT5G42310	1345.75
AT5G42320	446.33
AT5G42325	0
AT5G42330	28
AT5G42340	0
AT5G42350	168
AT5G42360	214.75
AT5G42370	59
AT5G42380	233
AT5G42390	5409.33
AT5G42400	331
AT5G42405	0
AT5G42410	0
AT5G42420	442.83
AT5G42430	0
AT5G42440	282
AT5G42450	31
AT5G42460	64
AT5G42470	311.50
AT5G42480	690
AT5G42490	1
AT5G42500	1
AT5G42504	0
AT5G42510	0
AT5G42520	778
AT5G42530	28442.94
AT5G42540	1271.83
AT5G42560	589.50
AT5G42567	0
AT5G42570	560.50
AT5G42580	0
AT5G42590	0
AT5G42591	0
AT5G42600	0
AT5G42610	0
AT5G42620	751.17
AT5G42630	10
AT5G42635	0
AT5G42640	0
AT5G42650	7883.33
AT5G42655	0
AT5G42660	312
AT5G42670	191
AT5G42680	110.50
AT5G42690	43
AT5G42700	14
AT5G42710	5
AT5G42720	288
AT5G42740	1940.00
AT5G42750	391
AT5G42760	462.50
AT5G42765	532.50
AT5G42770	136.42
AT5G42780	46.33
AT5G42785	0
AT5G42790	2433
AT5G42797	0
AT5G42800	990
AT5G42810	422
AT5G42820	779
AT5G42825	365
AT5G42830	464.50
AT5G42840	5.33
AT5G42850	712.50
AT5G42860	368.50
AT5G42870	696
AT5G42880	38
AT5G42890	831.50
AT5G42895	0
AT5G42900	443.50
AT5G42905	0
AT5G42910	0
AT5G42920	665
AT5G42930	5
AT5G42940	767.67
AT5G42950	1672.83
AT5G42955	0
AT5G42957	0
AT5G42960	411
AT5G42965	3
AT5G42970	678
AT5G42980	14385.33
AT5G42990	791.83
AT5G43000	0.33
AT5G43010	1034.50
AT5G43020	239.50
AT5G43030	3
AT5G43040	14
AT5G43050	258.50
AT5G43060	864.58
AT5G43066	0
AT5G43070	187.50
AT5G43080	87
AT5G43090	0
AT5G43100	1188.00
AT5G43110	0
AT5G43120	5
AT5G43130	797.50
AT5G43140	216.50
AT5G43150	318.50
AT5G43160	77
AT5G43170	49
AT5G43175	0
AT5G43180	15
AT5G43185	0
AT5G43190	564.50
AT5G43200	0
AT5G43210	73
AT5G43211	0
AT5G43230	0
AT5G43240	0
AT5G43245	0
AT5G43250	41
AT5G43260	330
AT5G43270	548
AT5G43280	533.50
AT5G43285	0
AT5G43290	6.50
AT5G43300	0
AT5G43310	710
AT5G43320	2042.00
AT5G43330	531
AT5G43340	0
AT5G43350	4
AT5G43360	0
AT5G43370	0
AT5G43380	89
AT5G43390	0
AT5G43400	169.50
AT5G43401	0
AT5G43403	81.50
AT5G43410	1
AT5G43420	234
AT5G43430	428
AT5G43440	770.50
AT5G43450	597.50
AT5G43455	0
AT5G43460	1592.50
AT5G43470	3313.75
AT5G43480	2
AT5G43490	0
AT5G43500	264
AT5G43510	0
AT5G43513	0
AT5G43518	0
AT5G43520	0
AT5G43525	0
AT5G43530	7
AT5G43535	0
AT5G43540	0
AT5G43550	0
AT5G43560	813.50
AT5G43570	0
AT5G43580	9
AT5G43590	0
AT5G43600	522.50
AT5G43603	0
AT5G43610	0
AT5G43620	121.50
AT5G43630	822.83
AT5G43640	0
AT5G43650	27
AT5G43660	9
AT5G43670	382.50
AT5G43680	195
AT5G43690	4
AT5G43695	0
AT5G43700	475.50
AT5G43710	279.50
AT5G43720	361.50
AT5G43725	47.50
AT5G43730	67
AT5G43740	386
AT5G43745	715.25
AT5G43750	2769.58
AT5G43755	0.50
AT5G43760	3305.58
AT5G43770	17.50
AT5G43780	1101
AT5G43790	145
AT5G43810	381.50
AT5G43820	28.50
AT5G43822	64.50
AT5G43830	3803.25
AT5G43840	0
AT5G43850	1200
AT5G43860	131.50
AT5G43870	345
AT5G43880	602
AT5G43890	10
AT5G43900	1880.17
AT5G43910	588.17
AT5G43920	375.50
AT5G43930	449.50
AT5G43935	0.50
AT5G43940	4982.08
AT5G43950	253.25
AT5G43960	1332.00
AT5G43970	823.83
AT5G43980	30
AT5G43990	119.50
AT5G44000	541.83
AT5G44005	193
AT5G44010	59.50
AT5G44020	4618
AT5G44030	162
AT5G44040	115.50
AT5G44050	298.50
AT5G44060	314
AT5G44065	0
AT5G44070	3111
AT5G44080	273.75
AT5G44090	1152.00
AT5G44100	1624.00
AT5G44110	258.50
AT5G44120	7
AT5G44130	1781
AT5G44140	0.50
AT5G44150	73.50
AT5G44160	35
AT5G44170	209
AT5G44180	1055.50
AT5G44190	1703.25
AT5G44200	389.00
AT5G44210	23
AT5G44220	0
AT5G44230	80
AT5G44240	1158.75
AT5G44250	425.50
AT5G44260	19
AT5G44265	0
AT5G44270	0
AT5G44280	98.50
AT5G44283	0
AT5G44286	0
AT5G44290	1665
AT5G44300	0
AT5G44306	1
AT5G44310	0
AT5G44316	0
AT5G44320	1188.50
AT5G44330	0
AT5G44340	5509.50
AT5G44345	0
AT5G44350	20
AT5G44360	0
AT5G44370	201.50
AT5G44375	0
AT5G44380	20
AT5G44390	129.50
AT5G44400	339.50
AT5G44410	339.50
AT5G44420	1032
AT5G44430	641
AT5G44440	0
AT5G44450	470
AT5G44460	17
AT5G44470	0
AT5G44480	119
AT5G44490	41
AT5G44495	0
AT5G44500	176
AT5G44510	307.83
AT5G44520	576
AT5G44530	324.50
AT5G44540	3
AT5G44550	69
AT5G44560	121.67
AT5G44562	61.67
AT5G44565	106
AT5G44568	1219.83
AT5G44569	45.50
AT5G44570	30
AT5G44572	51
AT5G44574	2
AT5G44575	31
AT5G44578	15
AT5G44580	1631.00
AT5G44582	51.83
AT5G44585	7
AT5G44590	0
AT5G44600	178.50
AT5G44610	1
AT5G44620	28
AT5G44630	1
AT5G44635	241
AT5G44640	0
AT5G44650	2569.50
AT5G44660	193
AT5G44670	212.33
AT5G44680	757.25
AT5G44690	0
AT5G44700	0
AT5G44705	0
AT5G44710	157.42
AT5G44720	2150.50
AT5G44730	329
AT5G44740	72
AT5G44750	538
AT5G44760	0
AT5G44770	0
AT5G44780	105
AT5G44785	775.50
AT5G44790	1403
AT5G44800	893.67
AT5G44820	438.50
AT5G44830	0
AT5G44840	0
AT5G44850	0
AT5G44860	469
AT5G44870	710.50
AT5G44894	0
AT5G44900	0
AT5G44910	11.50
AT5G44920	50
AT5G44930	193.50
AT5G44940	0
AT5G44950	0
AT5G44960	0
AT5G44970	0
AT5G44973	15
AT5G44980	69
AT5G44990	72
AT5G45000	182
AT5G45010	679
AT5G45020	115
AT5G45030	718.58
AT5G45040	101.33
AT5G45050	614.50
AT5G45060	679.50
AT5G45070	2
AT5G45080	22
AT5G45090	16
AT5G45095	3
AT5G45100	876.50
AT5G45105	0
AT5G45110	1019
AT5G45113	0
AT5G45120	0
AT5G45130	1549.00
AT5G45140	424
AT5G45150	11
AT5G45160	462
AT5G45170	1486
AT5G45180	0
AT5G45190	471.50
AT5G45200	2
AT5G45210	0
AT5G45220	42
AT5G45230	0
AT5G45240	9
AT5G45250	791.17
AT5G45260	585.50
AT5G45275	166
AT5G45280	1241
AT5G45290	291.50
AT5G45300	234
AT5G45307	0.50
AT5G45310	35
AT5G45320	1
AT5G45330	132
AT5G45340	225
AT5G45350	877
AT5G45360	708.50
AT5G45370	155
AT5G45380	830
AT5G45390	5255.00
AT5G45400	95
AT5G45410	2195.33
AT5G45420	744.50
AT5G45428	2120.75
AT5G45430	2120.75
AT5G45440	17
AT5G45450	0
AT5G45460	86.33
AT5G45469	0.50
AT5G45470	787.25
AT5G45472	681.75
AT5G45475	194.75
AT5G45480	881.92
AT5G45490	1328
AT5G45500	1685
AT5G45510	4571.50
AT5G45520	15
AT5G45530	32.50
AT5G45540	21
AT5G45550	1875.50
AT5G45560	108
AT5G45570	0
AT5G45573	0
AT5G45580	4
AT5G45590	209.50
AT5G45600	415.50
AT5G45610	223.50
AT5G45620	1060.50
AT5G45630	87.25
AT5G45640	0
AT5G45650	713.50
AT5G45660	50
AT5G45670	781
AT5G45680	1138
AT5G45690	2
AT5G45700	78
AT5G45710	279
AT5G45715	0
AT5G45720	22
AT5G45730	13.33
AT5G45740	15
AT5G45745	0
AT5G45750	1009.50
AT5G45760	75.50
AT5G45770	2
AT5G45775	1274.00
AT5G45780	127
AT5G45790	46
AT5G45800	1990.50
AT5G45810	4
AT5G45820	397.50
AT5G45830	24
AT5G45840	81
AT5G45850	43
AT5G45860	3
AT5G45870	0
AT5G45875	0
AT5G45880	0
AT5G45890	0
AT5G45900	343.50
AT5G45910	0
AT5G45920	22
AT5G45930	1306.50
AT5G45940	205.83
AT5G45950	1189
AT5G45960	56
AT5G45970	6
AT5G45973	0
AT5G45980	0
AT5G45990	30
AT5G46000	0
AT5G46010	1
AT5G46013	5
AT5G46020	2339.50
AT5G46025	0
AT5G46030	952
AT5G46040	0
AT5G46050	238.25
AT5G46060	0
AT5G46070	543.50
AT5G46080	167.50
AT5G46090	52
AT5G46100	36.50
AT5G46105	2
AT5G46110	28816.75
AT5G46115	8
AT5G46130	24
AT5G46140	16
AT5G46150	552
AT5G46160	315.50
AT5G46170	408.50
AT5G46180	826
AT5G46190	432
AT5G46200	0
AT5G46210	1574.50
AT5G46220	41
AT5G46230	396.50
AT5G46240	441.50
AT5G46250	2759.75
AT5G46260	326.50
AT5G46270	486.58
AT5G46280	393.50
AT5G46290	2620.17
AT5G46295	0
AT5G46300	0
AT5G46310	0
AT5G46315	0
AT5G46320	0
AT5G46325	0
AT5G46330	524.75
AT5G46340	648.00
AT5G46350	301.50
AT5G46360	4
AT5G46370	0
AT5G46380	0
AT5G46390	616
AT5G46400	248
AT5G46410	498.50
AT5G46417	0
AT5G46420	2332.50
AT5G46430	2703.33
AT5G46440	34
AT5G46450	609
AT5G46460	38.50
AT5G46470	1607.50
AT5G46490	805
AT5G46500	166.50
AT5G46510	991.09
AT5G46520	577.06
AT5G46530	17
AT5G46540	0
AT5G46550	303
AT5G46560	333.50
AT5G46570	342
AT5G46580	1441
AT5G46590	20
AT5G46595	0
AT5G46600	21
AT5G46610	0
AT5G46620	181.50
AT5G46630	1837.33
AT5G46640	83
AT5G46650	1
AT5G46660	3
AT5G46670	1
AT5G46680	75
AT5G46690	287
AT5G46700	123
AT5G46710	220
AT5G46720	42
AT5G46730	47.50
AT5G46740	232.50
AT5G46750	1047
AT5G46760	1388.50
AT5G46770	0
AT5G46780	615.83
AT5G46790	604.50
AT5G46795	0
AT5G46800	1614.17
AT5G46810	0
AT5G46820	0
AT5G46830	32
AT5G46840	374
AT5G46845	3
AT5G46850	163.50
AT5G46860	1308.50
AT5G46870	66
AT5G46871	6
AT5G46873	0
AT5G46874	0
AT5G46877	0
AT5G46880	149
AT5G46890	0
AT5G46900	0
AT5G46910	196.50
AT5G46915	5
AT5G46920	258
AT5G46930	0
AT5G46940	0
AT5G46950	0
AT5G46960	34
AT5G46970	0
AT5G46980	0
AT5G46990	0
AT5G47000	10
AT5G47010	2039
AT5G47020	1007.25
AT5G47030	4847.17
AT5G47040	2217.50
AT5G47050	397.17
AT5G47060	330.25
AT5G47070	930.17
AT5G47075	0
AT5G47077	0
AT5G47080	468
AT5G47090	256
AT5G47100	146.50
AT5G47110	4745.17
AT5G47120	4589.83
AT5G47130	61
AT5G47140	574.00
AT5G47150	2
AT5G47160	10
AT5G47170	3
AT5G47175	0
AT5G47180	601
AT5G47190	4153.50
AT5G47200	2473.50
AT5G47210	7976.58
AT5G47220	624
AT5G47229	0
AT5G47230	60
AT5G47240	851.50
AT5G47250	150
AT5G47260	0
AT5G47280	0
AT5G47290	0
AT5G47300	0
AT5G47306	0
AT5G47310	771.33
AT5G47320	917.00
AT5G47330	54
AT5G47340	0
AT5G47350	6
AT5G47360	70
AT5G47370	292
AT5G47380	200.50
AT5G47390	447
AT5G47400	163
AT5G47420	403.50
AT5G47430	923.50
AT5G47435	1722.33
AT5G47440	62.83
AT5G47450	0
AT5G47455	192
AT5G47460	17
AT5G47470	0
AT5G47480	1679.83
AT5G47490	422
AT5G47500	446
AT5G47510	33.50
AT5G47520	203.50
AT5G47530	6.50
AT5G47540	495
AT5G47550	238
AT5G47560	2467.25
AT5G47570	1595.50
AT5G47580	330.50
AT5G47590	14
AT5G47600	3
AT5G47610	174
AT5G47620	986.83
AT5G47630	131.50
AT5G47635	13.50
AT5G47640	918
AT5G47650	377.83
AT5G47660	233.50
AT5G47670	3.50
AT5G47680	253.50
AT5G47690	2148.50
AT5G47700	3316.67
AT5G47710	234
AT5G47720	180.50
AT5G47730	882.83
AT5G47740	2.50
AT5G47750	682.50
AT5G47760	390.50
AT5G47770	1285
AT5G47780	1797
AT5G47790	300.50
AT5G47800	134.50
AT5G47810	122.50
AT5G47820	886
AT5G47830	168
AT5G47840	2990.50
AT5G47850	168
AT5G47860	944.83
AT5G47870	651.33
AT5G47880	1152.83
AT5G47890	1358.67
AT5G47900	121
AT5G47910	3578.33
AT5G47920	16
AT5G47928	0
AT5G47930	3167.17
AT5G47940	161.50
AT5G47950	0
AT5G47960	33
AT5G47970	346
AT5G47980	0
AT5G47990	2
AT5G48000	4
AT5G48010	6.50
AT5G48020	943.50
AT5G48030	632
AT5G48040	80
AT5G48050	8
AT5G48060	18
AT5G48070	0
AT5G48090	2.50
AT5G48100	0
AT5G48110	2
AT5G48120	487
AT5G48130	0.67
AT5G48140	0
AT5G48150	722.50
AT5G48160	1419.50
AT5G48170	13
AT5G48175	0
AT5G48180	2079.83
AT5G48190	0
AT5G48200	0
AT5G48205	0
AT5G48210	0
AT5G48220	1196.83
AT5G48230	976.33
AT5G48240	254.25
AT5G48250	672.50
AT5G48270	0.50
AT5G48280	0
AT5G48290	112.50
AT5G48300	8969.17
AT5G48310	58
AT5G48320	36
AT5G48330	191.00
AT5G48335	306.50
AT5G48340	178.50
AT5G48350	1
AT5G48360	516
AT5G48370	325.50
AT5G48375	0
AT5G48380	6031.33
AT5G48385	2308.00
AT5G48390	7.50
AT5G48400	351
AT5G48410	71.50
AT5G48412	564.50
AT5G48420	0
AT5G48430	0
AT5G48440	517
AT5G48450	249
AT5G48460	429
AT5G48465	0
AT5G48470	455.50
AT5G48480	383.25
AT5G48485	390.50
AT5G48490	129
AT5G48500	182.33
AT5G48510	2
AT5G48515	0
AT5G48520	304.50
AT5G48530	132
AT5G48540	1219.83
AT5G48543	0
AT5G48545	471.50
AT5G48550	0
AT5G48560	110
AT5G48570	220.83
AT5G48575	0
AT5G48580	949.08
AT5G48590	712.83
AT5G48595	0
AT5G48600	189
AT5G48605	0
AT5G48610	183.25
AT5G48620	2094.00
AT5G48630	289.50
AT5G48640	332.50
AT5G48650	29
AT5G48655	687.00
AT5G48657	487.75
AT5G48660	193.50
AT5G48670	28.50
AT5G48675	0
AT5G48680	221.50
AT5G48690	15
AT5G48700	0
AT5G48710	1
AT5G48720	160.50
AT5G48730	285
AT5G48740	13
AT5G48750	0
AT5G48760	1043
AT5G48770	58.33
AT5G48775	32.83
AT5G48780	9.33
AT5G48790	1319.67
AT5G48800	283.33
AT5G48810	2685.08
AT5G48820	44
AT5G48830	629.50
AT5G48835	0
AT5G48840	257.50
AT5G48850	873
AT5G48860	0
AT5G48870	304.83
AT5G48880	1367.08
AT5G48890	0
AT5G48900	226
AT5G48905	0
AT5G48910	408
AT5G48920	28
AT5G48930	2574.33
AT5G48940	1
AT5G48945	0
AT5G48950	4
AT5G48953	0
AT5G48960	840
AT5G48970	414
